ZipCode,Population,HouseholdsPerZipCode,WhitePop,BlackPop,HispanicPop,AsianPop,HawaiianPop,IndianPop,MalePop,FemalePop,PersonsPerHousehold,AverageHouseValue,IncomePerHousehold
59865,3185,1183,2142,27,122,6,12,1229,1584,1601,2.62,84300,27297
59866,943,424,918,5,26,6,,47,501,442,2.22,96400,26484
59867,28,13,28,,,,,,16,12,2.15,92100,25179
59868,2054,957,2016,7,34,12,1,52,1087,967,2.14,128100,34767
59870,9617,4019,9430,30,264,61,4,202,4780,4837,2.38,131800,34167
59871,218,119,212,2,4,2,,1,127,91,1.77,85000,39375
59872,2309,1040,2245,14,36,32,,54,1177,1132,2.2,84500,27433
59873,3085,1431,3027,11,34,10,4,75,1562,1523,2.14,85700,28596
59874,1568,671,1544,2,22,9,1,30,833,735,2.34,81800,28319
59875,3537,1545,3455,10,122,25,9,77,1776,1761,2.29,138700,34453
59901,49693,20113,48405,244,1157,570,67,1272,24588,25105,2.45,122100,33805
59903,,,,,,,,,,,,,
59904,,,,,,,,,,,,,
59910,356,155,264,3,14,1,,86,184,172,2.3,163800,24444
59911,7678,3444,7527,44,211,38,11,133,3805,3873,2.2,163600,35080
59912,13499,5338,13169,62,293,115,33,389,6727,6772,2.51,112500,36096
59913,675,292,646,2,8,11,1,34,348,327,2.31,93900,25921
59914,234,105,196,1,6,,,54,107,127,2.23,237500,27292
59915,403,164,182,1,5,2,,236,194,209,2.46,95800,9779
59916,130,69,130,1,,,,1,68,62,1.83,82500,37708
59917,4225,1831,4136,17,150,21,1,105,2100,2125,2.25,89500,27671
59918,592,256,579,3,14,,,15,301,291,2.31,88000,30795
59919,839,363,813,7,12,12,3,32,430,409,2.31,91400,26188
59920,1680,667,1642,7,38,11,3,30,850,830,2.52,133300,36522
59921,,,,,,,,,,,,,85489
59922,2408,949,2369,15,47,23,3,27,1169,1239,2.35,161700,36458
59923,9856,4451,9675,47,215,69,14,238,4998,4858,2.19,78700,27771
59925,1435,561,1422,5,16,5,1,40,752,683,2.43,123300,29539
59926,513,231,493,,,1,1,22,265,248,2.22,75800,25875
59927,368,165,346,2,14,2,,23,187,181,2.14,32000,17386
59928,88,52,83,,,4,,1,55,33,1.69,175000,12426
59929,237,95,230,5,2,2,,5,114,123,2.49,118800,25938
59930,867,371,855,2,16,2,,24,460,407,2.34,108300,23446
59931,328,157,325,,4,2,1,5,164,164,2.09,198100,30938
59932,1648,691,1608,6,60,10,5,21,832,816,2.38,138500,32273
59933,43,17,42,,,,,1,23,20,2.53,112500,12250
59934,528,237,526,5,8,3,,,270,258,2.22,75000,23942
59935,3576,1680,3514,14,59,38,3,102,1846,1730,2.13,81400,23898
59936,367,180,364,,2,2,,4,186,181,2.03,147100,41635
59937,12588,5605,12279,87,301,144,27,214,6386,6202,2.23,144300,36879
60001,,,,,,,,,,,,,
60002,24299,9153,22705,616,1584,766,34,152,12213,12086,2.65,166500,58578
60004,50582,20013,45193,905,3488,3789,34,170,24268,26314,2.5,237900,71512
60005,29308,12635,25311,664,2649,2551,17,123,14208,15100,2.3,242500,56877
60006,,,,,,,,,,,,,
60007,33820,13558,28610,595,3218,3729,26,193,16322,17498,2.48,190000,62271
60008,22717,8433,18325,661,6295,1885,28,338,11357,11360,2.66,175100,57694
60009,,,,,,,,,,,,,
60010,44095,16050,39593,477,1435,4145,26,127,21677,22418,2.74,396200,110470
60011,,,,,,,,,,,,,
60012,11120,3766,10656,82,410,352,4,32,5503,5617,2.95,257200,89804
60013,26872,9055,25354,234,2108,733,8,130,13390,13482,2.96,184100,74560
60014,48550,17007,44596,747,5630,1511,35,387,24186,24364,2.84,171100,69395
60015,26800,9525,24769,323,908,1640,11,75,13018,13782,2.73,341900,101814
60016,59690,23605,41437,2515,7714,13283,89,494,28964,30726,2.5,183400,51192
60017,,,,,,,,,,,,,
60018,30099,10361,22487,533,10224,3046,52,467,15031,15068,2.86,177800,48945
60019,,,,,,,,,,,,,
60020,9825,4504,9256,126,967,193,8,86,4792,5033,2.17,119700,41726
60021,5545,2044,5292,60,291,187,1,36,2770,2775,2.71,175300,64403
60022,8153,2815,7770,135,214,300,1,24,4018,4135,2.89,662300,171063
60025,39105,14818,32657,646,2463,5468,42,110,18608,20497,2.63,312200,73723
60026,13335,5055,10423,247,932,2577,8,32,6307,7028,2.58,,
60029,482,151,451,4,41,21,1,3,263,219,2.97,496900,138669
60030,36056,13638,31613,1241,3122,2440,34,247,17491,18565,2.64,183500,71331
60031,37947,13976,29113,3244,4543,4610,70,297,18222,19725,2.71,192800,71993
60033,13922,4770,11267,176,4704,132,17,171,7084,6838,2.92,135300,50462
60034,2040,772,1922,48,170,14,1,8,1047,993,2.61,145700,51595
60035,29763,11410,27517,638,2167,1077,28,125,14396,15367,2.59,382700,104200
60037,,,,,,,,,,,,700000,46750
60038,,,,,,,,,,,,,
60039,,,,,,,,,,,,,
60040,5431,1749,3934,109,3074,145,11,47,2829,2602,3.06,237100,44340
60041,9250,3463,8605,163,1072,142,16,105,4735,4515,2.67,153800,59874
60042,8547,3163,7888,123,1169,201,5,38,4235,4312,2.68,145200,62917
60043,2513,800,2470,7,41,51,,4,1226,1287,3.14,927700,200001
60044,9792,3959,8661,254,384,842,13,40,4664,5128,2.45,356000,76154
60045,20925,7278,19472,265,622,1204,13,76,10114,10811,2.71,652500,138525
60046,35111,12240,31623,1148,2475,1899,35,222,17532,17579,2.85,166200,69276
60047,41669,13629,36914,595,2321,3777,30,112,20593,21076,3.01,310000,100938
60048,29095,10461,26442,466,1166,2194,26,140,14198,14897,2.73,286400,94334
60050,31620,11820,29155,332,3791,548,31,232,15498,16122,2.66,150000,59121
60051,25192,9381,23993,259,1876,393,11,147,12770,12422,2.69,,
60053,23260,8625,15861,385,1504,6929,33,106,11107,12153,2.68,217200,65466
60055,,,,,,,,,,,,,
60056,55219,20917,43413,1537,8543,6985,65,365,27253,27966,2.63,217300,57659
60060,37189,12548,28238,736,10741,3291,43,391,18901,18288,2.94,170500,70726
60061,25748,9727,18896,640,2918,5253,33,116,12368,13380,2.64,225500,71354
60062,39936,15547,33918,451,1221,5683,31,67,19106,20830,2.52,361100,89164
60064,15407,4686,4347,7053,6625,398,115,177,7745,7662,3.16,97600,33248
60065,,,,,,,,,,,,,
60067,38585,15599,32734,671,2413,4766,31,159,18940,19645,2.46,233000,74764
60068,37475,14114,35473,244,1776,1688,17,100,17935,19540,2.62,295200,73172
60069,8384,3422,7679,108,290,633,,12,3963,4421,2.36,384500,107989
60070,16001,6030,12276,295,4840,1331,12,163,7984,8017,2.64,242800,54545
60071,3598,1527,3454,38,214,48,2,29,1784,1814,2.36,188000,63281
60072,928,320,914,14,26,10,,7,464,464,2.9,202200,67000
60073,60002,18108,42841,3266,23431,4418,116,960,30189,29813,3.31,121000,56408
60074,38985,14488,28791,1685,11350,3724,48,324,19462,19523,2.69,149800,51594
60075,,,,,,,,,,,,,
60076,33415,11399,20923,2713,2894,9369,80,188,16021,17394,2.89,214900,62932
60077,26825,10450,16378,1943,2495,8252,58,129,12567,14258,2.55,208400,48460
60078,,,,,,,,,,,,,
60079,,,,,,,,,,,,,
60081,10079,3475,9830,97,412,117,12,59,5079,5000,2.9,200900,66760
60082,,,,,,,,,,,,,
60083,9838,3489,7169,1251,1262,1057,23,70,4841,4997,2.82,238500,90247
60084,16771,6160,14733,202,2752,751,14,78,8495,8276,2.7,170700,61625
60085,71714,22054,33343,14442,42426,3400,122,1279,36563,35151,3.16,112500,39276
60086,,,,,,,,,,,,,
60087,26978,9231,16445,4580,11859,1024,49,549,13202,13776,2.9,128400,52468
60088,15761,1085,11234,3211,2130,1005,98,320,11288,4473,3.32,112500,39299
60089,41533,16221,33671,533,2030,7067,53,145,20092,21441,2.55,235200,81324
60090,37633,14456,25991,1039,11758,5175,29,456,18518,19115,2.57,162600,54892
60091,27020,9721,23604,275,899,3367,24,69,12966,14054,2.77,440000,107767
60093,19570,6944,18286,144,998,989,11,44,9583,9987,2.81,688700,127809
60094,,,,,,,,,,,,,
60095,,,,,,,,,,,,,
60096,6897,2639,6453,183,526,213,4,66,3397,3500,2.61,144700,64159
60097,11250,4042,10813,70,795,122,6,103,5717,5533,2.78,130700,55278
60098,32228,11726,28312,776,6294,790,39,270,16214,16014,2.66,164300,52846
60099,31104,10445,18402,8870,7933,1006,65,372,14989,16115,2.92,125100,48101
60101,39119,12657,27592,1651,15274,3110,46,354,19653,19466,3.08,173200,54495
60102,32193,11098,28721,650,2188,2481,29,162,15922,16271,2.9,180500,75542
60103,41928,14319,33684,1161,3604,6371,39,261,20567,21361,2.92,168400,70938
60104,19038,6153,2865,14576,3583,174,14,135,8902,10136,3.08,115900,52693
60105,,,,,,,,,,,,,
60106,20309,6989,14501,755,9170,1051,26,324,10473,9836,2.89,161900,55365
60107,39927,13064,27296,2064,11256,6464,51,570,19796,20131,3.03,143300,64523
60108,22735,8897,18364,930,1945,3107,24,119,10882,11853,2.47,209100,67323
60109,560,217,555,,27,7,,,291,269,2.58,136400,52500
60110,38557,11086,25391,2926,19303,2354,32,363,19433,19124,3.48,117000,53624
60111,258,104,250,7,11,,,1,133,125,2.48,146300,58750
60112,4560,1536,4002,289,615,106,8,45,2259,2301,2.97,125700,48984
60113,337,127,307,20,19,4,,,171,166,2.65,87800,34643
60115,46272,16564,35862,6215,5612,2195,47,339,23279,22993,2.41,134400,36323
60116,,,,,,,,,,,,,
60117,,,,,,,,,,,,,
60118,15851,6124,14502,356,1369,793,7,69,7907,7944,2.59,214000,72500
60119,10371,3606,9904,79,592,268,5,41,5179,5192,2.88,221300,79159
60120,50955,15546,32841,4089,28335,2760,77,1107,25739,25216,3.25,135600,52067
60121,,,,,,,,,,,,,
60122,,,,,,,,,,,,,
60123,47405,16157,34080,4739,17883,2080,47,1087,23412,23993,2.84,157400,57928
60124,18935,6603,16070,577,1835,1923,17,135,9326,9609,2.87,,
60126,46371,16558,42005,1067,3167,2828,25,166,22412,23959,2.72,209000,69268
60128,,,,,,,,,,,,,
60129,242,93,241,3,3,2,,3,124,118,2.6,126100,43438
60130,14167,7159,8126,4791,1398,1002,9,115,6686,7481,1.95,138300,44103
60131,18097,6095,13946,320,7781,619,9,135,9099,8998,2.97,144100,47032
60132,,,,,,,,,,,,,
60133,38103,10969,23283,3041,14564,6236,46,616,19271,18832,3.47,,
60134,28565,9939,27393,211,1344,910,20,93,14028,14537,2.86,223900,80542
60135,7248,2549,6950,70,837,59,7,34,3639,3609,2.84,131800,52114
60136,7013,2253,5534,172,887,1107,23,38,3480,3533,3.11,212700,84919
60137,37805,14082,33648,1135,2519,2611,19,179,18383,19422,2.68,244900,74335
60138,,,,,,,,,,,,,
60139,34381,11337,18958,2270,10534,8034,68,392,17495,16886,3.03,144000,56791
60140,14341,4896,13033,266,1956,581,13,63,7132,7209,2.92,197500,63380
60141,224,74,144,78,8,,,,177,47,1.09,,
60142,26447,10639,24164,424,1994,1494,27,138,12606,13841,2.49,198300,64840
60143,10360,3962,9031,222,1046,826,13,63,5092,5268,2.59,212800,70172
60144,58,26,56,,1,1,,,25,33,2.23,,
60145,2627,908,2542,19,187,9,,22,1329,1298,2.88,142100,57548
60146,2713,964,2617,22,192,22,,18,1354,1359,2.81,117000,48333
60147,,,,,,,,,,,,,
60148,51468,20450,42397,2673,4579,5350,47,239,24965,26503,2.49,170200,60378
60150,1794,658,1726,16,125,14,,14,913,881,2.73,113300,48681
60151,4061,1497,3924,45,202,27,1,52,2092,1969,2.71,168900,63447
60152,12533,4546,11616,123,1552,98,1,91,6277,6256,2.75,163500,60024
60153,24106,7413,3338,18234,4999,152,8,203,11445,12661,3.24,106400,41970
60154,16773,6891,12713,2509,2493,744,18,112,7864,8909,2.41,169400,59105
60155,7927,3106,1444,6157,684,118,3,46,3692,4235,2.55,122600,47726
60156,28987,9554,25703,745,3369,1761,38,184,14413,14574,3.03,,
60157,2380,834,2275,13,127,92,2,7,1190,1190,2.85,254100,81251
60159,,,,,,,,,,,,,
60160,25432,7968,15156,1655,17672,524,22,214,12744,12688,3.19,154100,41064
60161,,,,,,,,,,,,,
60162,8111,2891,3256,3607,2247,318,6,60,3916,4195,2.72,133800,49867
60163,5209,1801,2608,1709,1598,240,1,58,2575,2634,2.88,137600,59922
60164,22048,6874,15543,754,11903,764,32,218,10946,11102,3.17,137700,50068
60165,4946,1222,2418,111,4359,117,17,74,2571,2375,4.05,118900,38720
60168,,,,,,,,,,,,,
60169,33847,12088,21565,2426,6513,7499,52,216,16682,17165,2.76,,
60170,,,,,,,,,,,,,
60171,10246,4141,9133,194,1913,278,13,98,5013,5233,2.47,150700,40783
60172,24537,9263,21167,720,1993,2368,36,149,11938,12599,2.64,172400,65130
60173,12217,5811,6936,775,936,4329,21,73,6164,6053,2.1,251400,62031
60174,30752,12125,28160,576,3118,951,20,174,15183,15569,2.52,190100,67608
60175,25564,7900,23925,664,1303,917,17,101,13279,12285,3.11,311000,105858
60176,11795,4360,9687,258,2843,791,8,84,5992,5803,2.71,160800,41291
60177,22659,7430,19018,948,3542,1822,26,221,11214,11445,3.02,156200,67163
60178,21840,8550,20293,699,1659,431,13,129,10758,11082,2.54,142000,54867
60179,,,,,,,,,,,,,
60180,1694,619,1658,10,70,26,,7,860,834,2.74,174700,61118
60181,28836,10773,22386,1865,5459,2517,34,242,14483,14353,2.68,152300,54517
60183,,,,,,,,,,,,,
60184,2448,852,2317,24,94,102,5,9,1211,1237,2.87,433100,93785
60185,36527,10571,27280,955,15736,2092,31,317,18731,17796,3.42,172000,66953
60186,,,,,,,,,,,,,
60187,29016,9549,26098,1503,1484,1550,28,176,14412,14604,2.68,226100,75242
60188,42656,15145,31420,2784,5904,6587,48,272,20901,21755,2.81,171800,65766
60189,30472,11864,27254,1278,1399,1991,31,140,14648,15824,2.57,,
60190,10663,3863,9931,217,589,486,9,61,5219,5444,2.73,211900,84502
60191,14310,5354,12196,244,2936,839,10,89,7100,7210,2.67,172100,57713
60192,16343,5413,11131,343,756,4864,31,68,8043,8300,3.02,354500,118431
60193,39188,16019,31412,1296,2859,6005,37,219,18763,20425,2.43,181200,61097
60194,19777,7932,13969,1169,2486,3982,28,98,9349,10428,2.47,162600,59660
60195,4769,2340,2731,340,379,1609,9,37,2437,2332,2.04,186500,67761
60196,,,,,,,,,,,,,
60197,,,,,,,,,,,,,
60199,,,,,,,,,,,,,
60201,43125,16489,30990,6588,3066,5437,47,303,20706,22419,2.23,353400,57393
60202,31361,13558,20243,8290,3673,2139,59,368,14784,16577,2.26,213200,55659
60203,4523,1672,3485,638,339,375,1,32,2136,2387,2.71,286300,81133
60204,,,,,,,,,,,,,
60208,,,,,,,,,,,,,
60209,,,,,,,,,,,,,
60290,,,,,,,,,,,,,
60301,2539,1505,1623,606,186,301,3,19,1134,1405,1.67,246600,60399
60302,32108,14535,22625,7805,1983,1833,34,267,14842,17266,2.18,280700,57132
60303,,,,,,,,,,,,,
60304,17231,6630,12428,3824,1352,1085,15,130,8093,9138,2.6,186900,61982
60305,11172,3961,9678,832,670,608,9,60,5227,5945,2.6,386600,89284
60399,,,,,,,,,,,,,
60401,7797,3005,7434,179,468,45,3,55,3772,4025,2.56,155400,49500
60402,63448,21338,40862,4185,36734,1904,88,663,31383,32065,2.97,133500,43828
60403,17529,7218,13438,2526,3300,568,8,108,8399,9130,2.43,,
60404,17395,6147,15628,984,1805,377,20,96,8514,8881,2.83,,
60406,25460,8618,11282,7911,12150,155,41,358,12522,12938,2.95,99500,35604
60407,1684,611,1643,15,53,7,3,33,845,839,2.76,99800,46058
60408,5696,2057,5569,47,287,45,,33,2889,2807,2.77,112900,55337
60409,37186,14037,7549,26771,5574,188,27,449,17111,20075,2.65,90300,38840
60410,12687,4073,12135,203,1039,155,5,59,6368,6319,3.11,155300,70770
60411,58136,18935,22002,29738,13846,377,51,600,28032,30104,3.03,93500,40626
60412,,,,,,,,,,,,,
60415,14139,5514,12133,1110,1746,437,14,99,6936,7203,2.48,138300,44035
60416,9397,3597,9192,62,448,62,3,68,4740,4657,2.61,120400,51223
60417,15547,6074,11264,3708,1144,197,12,137,7599,7948,2.54,164100,66831
60419,22788,7759,1525,21029,615,115,14,136,10355,12433,2.93,92800,47979
60420,6102,1968,5366,635,246,38,,33,2461,3641,2.43,96500,40769
60421,3968,1496,3796,92,226,29,2,17,1980,1988,2.65,140300,60775
60422,9403,3415,4605,4562,293,297,3,66,4452,4951,2.75,215900,94679
60423,30423,10136,28012,1350,1639,809,19,114,15028,15395,2.99,190700,74783
60424,2440,939,2371,37,124,13,,26,1249,1191,2.6,98700,42689
60425,9117,3345,2663,6198,686,47,20,61,4233,4884,2.62,125900,53654
60426,29594,9399,3012,23340,5245,278,32,247,14326,15268,3.12,72000,34459
60428,12203,3882,1780,10021,829,104,16,105,5702,6501,3.14,,
60429,15630,5577,2192,13070,734,152,4,131,7024,8606,2.8,97000,49078
60430,20094,7844,12268,7324,1199,391,7,149,9362,10732,2.53,137300,58155
60431,22577,7585,17868,2722,3960,725,14,167,11294,11283,2.94,149200,71030
60432,21403,6288,11465,4768,12235,100,15,160,11014,10389,3.38,75100,34146
60433,17160,5585,8938,6322,5228,106,9,162,8506,8654,2.97,85800,40837
60434,,,,,,,,,,,,,
60435,48899,18409,35766,7419,11770,1250,27,389,23631,25268,2.6,113600,44910
60436,18315,6380,11106,4861,5222,202,17,168,9071,9244,2.72,88500,36099
60437,187,75,187,,2,,,,91,96,2.49,84500,46500
60438,28884,11162,17708,9266,4183,349,18,196,13654,15230,2.58,118800,47671
60439,22919,8036,22053,172,1229,533,9,94,11186,11733,2.82,240800,76857
60440,52911,16435,29925,12219,14882,4979,54,460,26173,26738,3.2,132600,64244
60441,36869,12033,31543,3962,3476,577,13,192,19950,16919,2.79,182400,65322
60442,9924,3322,9573,124,585,97,13,77,5020,4904,2.98,171200,62944
60443,21145,7774,5089,15702,940,264,27,167,9715,11430,2.7,134600,55367
60444,1761,664,1710,11,86,3,,4,866,895,2.65,114500,56923
60445,26057,10266,21371,2591,3967,459,20,184,12686,13371,2.48,127300,48027
60446,39807,12035,27265,5055,11914,2861,56,454,19667,20140,3.21,117400,60692
60447,13709,4517,12601,469,1594,240,7,70,6803,6906,3.03,174700,63194
60448,24423,8247,23387,356,1206,536,13,121,12137,12286,2.96,202300,73533
60449,9217,3356,7789,1091,838,209,2,53,4666,4551,2.74,167900,64821
60450,20332,7994,19371,243,1670,168,10,101,10045,10287,2.51,136800,51911
60451,34063,11228,33218,297,1844,362,12,171,16930,17133,3.03,176100,70698
60452,27969,10203,23883,1441,3757,1280,29,173,13802,14167,2.74,149400,60339
60453,56855,22427,49379,3163,8137,1631,55,308,27073,29782,2.51,156900,47529
60454,,,,,,,,,,,,,
60455,16446,5704,14326,534,2576,722,17,85,8247,8199,2.81,145100,42917
60456,4349,1848,4072,51,588,25,13,36,2026,2323,2.35,96500,38521
60457,14049,5225,12625,527,1777,476,6,53,6994,7055,2.67,164900,55779
60458,14428,5298,10424,3257,1808,340,19,111,6900,7528,2.72,142300,47249
60459,28929,9285,24220,609,7684,948,40,228,14332,14597,3.09,137700,49240
60460,1522,596,1496,15,27,11,,2,775,747,2.55,85200,40250
60461,4836,1860,1248,3469,127,130,,24,2254,2582,2.57,233400,94394
60462,38723,15114,35635,657,2819,1928,29,142,18501,20222,2.54,198200,65103
60463,14671,5598,14009,252,573,353,10,32,6784,7887,2.44,213900,68136
60464,9620,3824,9171,79,411,310,8,22,4497,5123,2.49,284500,76846
60465,17495,7246,15660,1012,1294,581,12,66,8253,9242,2.39,173200,52164
60466,22115,8806,8068,13774,1398,254,30,248,9927,12188,2.46,86200,48591
60467,26046,9261,23866,494,1175,1571,16,36,12487,13559,2.79,230700,81896
60468,6116,2260,5931,70,350,39,,29,3075,3041,2.71,157400,58000
60469,5930,1749,3568,1091,3139,43,10,79,2999,2931,3.39,92100,48636
60470,616,238,612,,24,1,,2,317,299,2.59,80000,47500
60471,14101,5152,2059,11921,497,192,13,102,6390,7711,2.7,124300,48248
60472,5390,1760,249,5092,182,13,2,37,2612,2778,2.83,56700,23964
60473,22439,7460,4863,16889,1322,185,11,155,10458,11981,2.89,133400,60116
60474,760,318,755,3,21,,,4,373,387,2.39,91200,40288
60475,9870,3957,7353,2042,1415,140,3,116,4808,5062,2.49,97300,43133
60476,2391,986,2042,257,205,32,3,39,1165,1226,2.42,104900,46694
60477,38161,15611,34189,1835,2723,1442,38,153,18192,19969,2.44,167700,62000
60478,16833,5725,1832,14710,493,215,17,133,7647,9186,2.92,109500,57218
60479,760,277,724,2,41,10,,9,396,364,2.74,106300,58068
60480,5246,2130,4900,65,453,176,5,20,2634,2612,2.46,207500,56563
60481,11851,4743,11591,92,433,48,2,110,6052,5799,2.46,114400,50509
60482,11063,4436,10168,320,1240,272,14,55,5503,5560,2.47,141300,42774
60484,6829,2313,534,6290,177,71,4,43,3065,3764,2.94,,
60487,26928,8864,24061,994,2053,1573,26,112,13146,13782,3.04,,
60490,20463,5779,11917,3777,3075,4200,24,121,10198,10265,3.54,187200,87512
60491,22743,7597,21931,167,1116,560,10,44,11310,11433,2.99,,
60499,,,,,,,,,,,,,
60501,11626,3488,7203,1099,7183,284,12,184,5888,5738,3.3,112300,39063
60502,21873,7865,15746,1838,2108,3993,28,115,10702,11171,2.78,,
60503,16717,5253,11984,1685,2079,2776,20,82,8247,8470,3.18,,
60504,37919,13533,25251,5497,6975,5071,32,362,18333,19586,2.8,179000,76185
60505,76573,21202,40372,7238,56373,576,58,936,39088,37485,3.6,94600,40475
60506,53013,17259,36072,7726,19983,1674,88,454,26101,26912,2.96,132000,50743
60507,,,,,,,,,,,,,
60510,28897,10509,26916,875,2007,745,19,120,14139,14758,2.72,204500,70225
60511,1793,655,1762,17,58,12,,19,927,866,2.74,188100,72622
60512,1111,405,1041,7,102,15,1,7,581,530,2.74,176700,65625
60513,19047,7452,17307,570,3074,419,25,148,9221,9826,2.54,151700,52660
60514,9708,3694,8861,245,555,631,8,34,4627,5081,2.63,266600,61747
60515,27503,11195,25502,609,1270,1343,17,109,13231,14272,2.42,199300,61179
60516,29084,11426,25627,1216,1667,2162,37,125,14084,15000,2.54,210100,73687
60517,32038,12241,23491,3197,4384,4107,43,227,15767,16271,2.61,167300,61769
60518,3580,1366,3514,21,196,23,4,32,1789,1791,2.62,97700,46429
60519,88,31,88,,9,,,,43,45,2.84,137500,152338
60520,2886,1105,2818,19,148,13,4,23,1458,1428,2.61,152700,58917
60521,17597,5799,16065,268,651,1352,12,40,8591,9006,3,435300,91727
60522,,,,,,,,,,,,,
60523,9890,4309,7525,226,430,2208,9,23,4540,5350,2.26,558700,109942
60525,31168,12296,28108,1258,3431,677,22,151,14991,16177,2.49,241400,62895
60526,13576,5422,12504,595,917,360,4,69,6169,7407,2.41,205200,59124
60527,27486,11219,21306,2529,1623,3512,31,115,13072,14414,2.44,,
60530,649,231,632,6,24,5,,3,340,309,2.81,127600,49250
60531,1902,713,1874,19,90,9,1,10,941,961,2.67,119700,48417
60532,27066,11689,22152,1652,1896,3037,34,129,13433,13633,2.24,214000,62145
60534,10649,4026,8210,507,4108,206,11,103,5340,5309,2.63,128000,43993
60536,126,46,125,,1,4,4,4,64,62,2.74,97500,56875
60537,665,232,656,3,9,2,,6,350,315,2.87,103800,44531
60538,26619,8842,21526,2207,6722,849,27,241,13081,13538,3.01,123500,57021
60539,341,3,254,81,52,8,,4,168,173,4.67,,
60540,42910,15421,35865,1751,2148,5206,46,188,20956,21954,2.69,243400,87514
60541,3148,1122,3083,19,121,19,,10,1608,1540,2.81,145900,59154
60542,17099,5980,14367,1017,2538,1029,14,120,8317,8782,2.8,151200,59820
60543,36156,12027,31781,2016,4509,1439,20,201,17849,18307,3,171400,70039
60544,25959,9264,21770,1835,3706,1426,35,151,12523,13436,2.79,170100,70417
60545,12940,4312,10364,953,3577,250,13,102,6438,6502,3,124800,52227
60546,15668,6323,13887,602,2545,432,12,70,7548,8120,2.47,187400,55287
60548,12218,4562,11617,99,1122,84,7,73,6125,6093,2.64,140000,51567
60549,643,239,637,9,23,,,3,320,323,2.69,126400,52000
60550,1440,549,1418,5,37,6,,8,675,765,2.49,116000,48158
60551,5062,1386,4032,937,269,17,1,34,3228,1834,2.68,127100,53125
60552,4448,1637,4356,30,170,21,1,37,2215,2233,2.72,147000,52217
60553,782,294,750,10,43,,,8,423,359,2.66,106600,51875
60554,11796,4218,11164,222,859,285,1,44,5902,5894,2.8,180500,72991
60555,13538,5030,11433,614,2765,581,18,148,6741,6797,2.69,150500,63736
60556,2007,751,1945,42,115,17,,24,984,1023,2.67,132100,46779
60557,155,58,155,,3,,,1,89,66,2.67,95500,68421
60558,12960,4398,12643,71,361,246,9,28,6277,6683,2.95,325000,98806
60559,24852,10074,18456,2321,2876,3356,28,193,11834,13018,2.42,174600,53438
60560,22415,7827,20915,735,2080,437,8,102,11152,11263,2.85,171800,65949
60561,23115,9242,19205,781,1457,2965,14,76,11170,11945,2.5,213300,74949
60563,35922,15056,26925,2733,2910,5775,40,249,17208,18714,2.33,213800,66592
60564,41312,12717,31205,2300,1931,8016,28,193,20354,20958,3.25,301400,107617
60565,40524,13577,32587,1513,1655,6567,43,152,19825,20699,2.97,249500,97807
60566,,,,,,,,,,,,,
60567,,,,,,,,,,,,,
60568,,,,,,,,,,,,,
60572,,,,,,,,,,,,,
60585,22311,6478,18376,1393,2177,2361,32,104,11178,11133,3.44,,
60586,46251,13318,38442,3499,8947,1703,49,395,23059,23192,3.47,,
60598,,,,,,,,,,,,,
60599,,,,,,,,,,,,,
60601,11110,6739,7839,835,756,2454,12,82,5381,5729,1.56,267100,77374
60602,1204,569,885,147,94,177,2,12,582,622,1.69,137500,23750
60603,493,187,361,19,29,110,2,,181,312,1.64,162500,61815
60604,570,358,444,51,41,79,,4,279,291,1.59,,31250
60605,24668,12703,16085,4850,1598,3636,44,155,12058,12610,1.66,345700,56151
